id gender age edr country_id nationality area area_city city_id sample_id ur1new presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year edu urban_rural state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
21150016792 2 37 3 15 15 1503 1500002021 1501125 151455221 1 5 3 2 3 NA 7 NA 1 1 2021 12 1 1500009 goias vianopolis 5222005 GO 2 2020 1 1
21150258384 1 41 3 15 15 1501 1500002021 1503295 150766821 1 1 3 1 3 NA 7 NA 3 1 2021 12 1 1500017 pernambuco olinda 2609600 PE 1 2020 1 1
21150156002 1 26 3 15 15 1504 1500002021 1503661 151347021 2 5 3 3 1 NA 7 NA 5 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150199551 2 26 3 15 15 1504 1500002021 1502257 150389221 1 3 4 3 2 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "santa rita de minas" NA NA 0 NA 0 NA
21150252452 2 39 3 15 15 1505 1500002021 1502879 150304721 1 5 3 1 3 NA 7 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150071665 1 63 3 15 15 1504 1500002021 1505293 150494521 3 5 4 3 3 NA 7 NA 5 1 2021 12 2 1500025 "sao paulo" sorocaba NA NA 0 NA 0 NA
21150178131 2 28 3 15 15 1504 1500002021 1504820 151142921 1 1 3 3 3 NA 5 NA 1506 2 2021 12 1 1500025 "sao paulo" campinas 3509502 SP 2 2015 1 6
21150077678 1 26 3 15 15 1501 1500002021 1500678 150828721 1 5 3 3 3 NA 7 NA 1 1 2021 12 1 1500006 ceara fortaleza NA NA 0 NA 0 NA
21150166245 2 33 3 15 15 1504 1500002021 1502355 151297021 1 1 4 3 2 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "sete lagoas" NA NA 0 NA 0 NA
21150233179 1 39 2 15 15 1501 1500002021 1502458 150000721 1 2 4 NA 1 NA 3 NA 5 1 2021 9 1 1500014 para "concordia do para" NA NA 0 NA 0 NA
21150106802 1 49 1 15 15 1502 1500002021 1500513 150629621 3 5 3 2 2 NA 7 NA 4 1 2021 6 2 1500005 bahia "porto seguro" NA NA 0 NA 0 NA
21150248855 1 52 3 15 15 1504 1500002021 1503641 150141021 1 2 4 1 2 NA 7 NA 4 1 2021 12 1 1500019 "rio de janeiro" niteroi NA NA 0 NA 0 NA
21150299735 1 32 3 15 15 1505 1500002021 1504553 150134621 1 5 2 2 2 NA 7 NA 1 1 2021 12 1 1500024 "santa catarina" joinville NA NA 0 NA 0 NA
21150212625 1 57 2 15 15 1503 1500002021 1501025 150589321 1 5 3 2 3 NA 7 NA 1 1 2021 9 1 1500009 goias minacu 5213087 GO 2 2020 1 1
21150036501 1 63 1 15 15 1504 1500002021 1501832 151346821 1 5 2 1 3 NA 6 NA 5 1 2021 6 1 1500013 "minas gerais" "entre folhas" NA NA 0 NA 0 NA
21150342506 1 47 2 15 15 1501 1500002021 1502437 150073221 2 2 3 3 2 NA 5 NA 5 2 2021 9 1 1500014 para belem NA NA 0 NA 0 NA
21150106264 1 30 3 15 15 1502 1500002021 1505564 150641321 1 2 4 2 2 NA 5 NA 1 1 2021 12 1 1500027 tocantins palmas NA NA 0 NA 0 NA
21150248811 1 18 2 15 15 1504 1500002021 1503618 150353921 1 5 1 3 3 NA 1 NA 5 1 2021 9 1 1500019 "rio de janeiro" "duque de caxias" 3301702 RJ 1 2020 1 1
21150176940 1 43 3 15 15 1502 1500002021 1502658 151101021 1 2 4 3 2 NA 5 NA 1506 2 2021 12 1 1500015 paraiba "joao pessoa" NA NA 0 NA 0 NA
21150160278 1 51 2 15 15 1502 1500002021 1501314 150012121 1 5 4 2 3 NA 5 NA 5 1 2021 9 1 1500010 maranhao "sao luis" NA NA 0 NA 0 NA
21150426086 2 44 3 15 15 1503 1500002021 1501506 151126921 1 2 3 2 3 NA 6 NA 1 1 2021 12 1 1500012 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
21150077408 1 51 3 15 15 1505 1500002021 1502970 150769021 1 2 2 3 2 NA 7 NA 1 2 2021 12 1 1500016 parana "laranjeiras do sul" NA NA 0 NA 0 NA
21150304423 1 46 1 15 15 1502 1500002021 1502658 150330621 1 3 4 3 3 NA 7 NA 5 1 2021 6 1 1500015 paraiba "joao pessoa" NA NA 0 NA 0 NA
21150348714 2 38 3 15 15 1504 1500002021 1503641 150106621 1 5 2 1 3 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" niteroi NA NA 0 NA 0 NA
21150446686 2 33 2 15 15 1504 1500002021 1505274 151336121 1 5 3 2 3 NA 5 NA 1 1 2021 9 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150041243 1 48 3 15 15 1504 1500002021 1501824 150459721 1 1 3 2 3 NA 5 NA NA 1 2021 12 1 1500013 "minas gerais" "dores do indaia" NA NA 0 NA 0 NA
21150419692 1 34 2 15 15 1504 1500002021 1502133 151100221 1 5 2 2 3 NA 6 NA 5 1 2021 9 1 1500013 "minas gerais" "pedra azul" NA NA 0 NA 0 NA
21150147177 1 52 3 15 15 1504 1500002021 1505055 151420021 2 1 3 3 2 NA 3 NA 5 1 2021 12 1 1500025 "sao paulo" "mogi das cruzes" 3530607 SP 1 2020 1 1
21150453149 1 54 2 15 15 1504 1500002021 1502164 150029821 1 5 2 2 3 NA 6 NA 1 1 2021 9 1 1500013 "minas gerais" pirapora NA NA 0 NA 0 NA
21150198648 2 46 3 15 15 1502 1500002021 1500415 150791221 1 5 2 3 3 NA 7 NA 1 1 2021 12 1 1500005 bahia jequie NA NA 0 NA 0 NA
21150335543 1 53 3 15 15 1504 1500002021 1504898 151313721 1 5 3 1 3 NA 7 NA 4 1 2021 12 1 1500025 "sao paulo" "francisco morato" NA NA 0 NA 0 NA
21150256562 1 29 3 15 15 1504 1500002021 1505274 150137021 1 1 4 1 1 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150453179 2 26 3 15 15 1505 1500002021 1503135 150058421 2 4 2 2 2 NA 4 NA 1 1 2021 12 1 1500016 parana "sao jose dos pinhais" NA NA 0 NA 0 NA
21150217059 1 50 2 15 15 1505 1500002021 1504177 150242821 1 4 2 2 3 NA 7 NA 5 1 2021 9 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150242176 1 56 3 15 15 1503 1500002021 1501439 150087021 1 1 4 2 1 NA 7 NA 5 1 2021 12 1 1500011 "mato grosso" "pontes e lacerda" NA NA 0 NA 0 NA
21150172578 1 26 3 15 15 1504 1500002021 1502065 150312121 1 4 2 2 2 NA 5 NA 5 1 2021 12 1 1500013 "minas gerais" "montes claros" NA NA 0 NA 0 NA
21150284634 1 20 3 15 15 1504 1500002021 1505156 151439021 1 5 3 1 1 NA 7 NA 4 1 2021 12 1 1500025 "sao paulo" poa 3539806 SP 4 2018 1 3
21150009016 2 56 2 15 15 1504 1500002021 1504889 151011221 1 5 3 1 1 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" fernandopolis NA NA 0 NA 0 NA
21150033585 1 41 2 15 15 1505 1500002021 1502976 150211321 1 3 1 1 3 NA 1 NA 4 1 2021 9 1 1500016 parana londrina NA NA 0 NA 0 NA
21150076734 2 35 3 15 15 1505 1500002021 1502936 151456521 1 1 4 NA 2 NA 6 NA 1 3 2021 12 1 1500016 parana ipora NA NA 0 NA 0 NA
21150396720 2 28 3 15 15 1501 1500002021 1502437 150657721 1 4 3 2 2 NA 7 NA 1 1 2021 12 1 1500014 para belem NA NA 0 NA 0 NA
21150444668 2 52 1 15 15 1505 1500002021 1502904 150017821 1 5 3 1 3 NA 7 NA 5 1 2021 6 1 1500016 parana "foz do iguacu" NA NA 0 NA 0 NA
21150060526 2 50 2 15 15 1502 1500002021 1500345 150315021 1 4 3 NA 2 NA 5 NA 5 2 2021 9 1 1500005 bahia guanambi NA NA 0 NA 0 NA
21150117431 1 32 3 15 15 1503 1500002021 1500804 150003321 1 1 3 2 3 NA 7 NA 5 1 2021 12 1 1500007 "distrito federal" brasilia 5300108 DF 6 2011 1 10
21150132837 1 51 1 15 15 1505 1500002021 1504288 150931021 1 5 4 3 3 NA 4 NA 1 1 2021 6 1 1500021 "rio grande do sul" soledade NA NA 0 NA 0 NA
21150126300 1 38 3 15 15 1505 1500002021 1504453 150578521 1 4 2 2 2 NA 6 NA 5 1 2021 12 1 1500024 "santa catarina" blumenau NA NA 0 NA 0 NA
21150075789 2 33 3 15 15 1504 1500002021 1502115 151072421 1 5 3 2 3 NA 3 NA 5 2 2021 12 1 1500013 "minas gerais" paracatu 3147006 MG 5 2014 1 7
21150322895 1 22 2 15 15 1501 1500002021 1502437 151257221 1 2 4 2 2 NA 1 NA 5 1 2021 9 1 1500014 para belem NA NA 0 NA 0 NA
21150393601 1 66 2 15 15 1504 1500002021 1505135 150993821 1 1 4 4 2 NA 2 NA 1506 1 2021 9 1 1500025 "sao paulo" peruibe NA NA 0 NA 0 NA
21150135012 1 18 3 15 15 1502 1500002021 1500554 150754521 1 4 2 1 3 NA 5 NA 5 2 2021 12 1 1500005 bahia "sao desiderio" 2928901 BA 2 2020 1 1
21150373156 1 23 3 15 15 1504 1500002021 1502370 150848321 1 5 4 2 3 NA 3 NA 5 1 2021 12 1 1500013 "minas gerais" "teofilo otoni" NA NA 0 NA 0 NA
21150164262 1 44 3 15 15 1501 1500002021 1500715 150664521 2 5 1 1 3 NA 7 NA 4 1 2021 12 1 1500006 ceara jardim NA NA 0 NA 0 NA
21150428389 1 34 3 15 15 1502 1500002021 1501192 151281721 1 2 2 2 1 NA 3 NA 5 1 2021 12 1 1500010 maranhao cururupu NA NA 0 NA 0 NA
21150180486 2 28 3 15 15 1504 1500002021 1503643 150904921 1 4 2 1 3 NA 3 NA 5 1 2021 12 1 1500019 "rio de janeiro" "nova iguacu" 3303500 RJ 1 2020 1 1
21150125697 2 20 2 15 15 1504 1500002021 1505056 151181521 1 5 2 2 3 NA 7 NA 5 2 2021 9 1 1500025 "sao paulo" "mogi guacu" NA NA 0 NA 0 NA
21150404247 1 34 3 15 15 1504 1500002021 1502389 151099921 1 5 3 3 3 NA 7 NA 5 1 2021 12 1 1500013 "minas gerais" uberlandia NA NA 0 NA 0 NA
21150442597 1 17 2 15 15 1501 1500002021 1502468 150168921 1 3 4 1 1 NA 5 NA 4 2 2021 9 1 1500014 para "garrafao do norte" NA NA 0 NA 0 NA
21150023471 1 23 3 15 15 1504 1500002021 1505288 150334521 2 1 4 3 1 NA 6 NA 5 1 2021 12 1 1500025 "sao paulo" sertaozinho NA NA 0 NA 0 NA
21150258411 1 26 1 15 15 1504 1500002021 1505278 150213421 2 1 3 NA 1 NA 6 NA 5 1 2021 6 1 1500025 "sao paulo" "sao sebastiao" NA NA 0 NA 0 NA
21150219753 1 24 3 15 15 1505 1500002021 1503873 150860721 2 3 1 1 1 NA 6 NA 5 2 2021 12 1 1500021 "rio grande do sul" "arroio do meio" NA NA 0 NA 0 NA
21150141710 1 35 3 15 15 1504 1500002021 1505274 151365121 1 5 3 3 2 NA 6 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150214338 1 47 3 15 15 1501 1500002021 1500632 150344121 1 5 2 1 3 NA 7 NA 5 1 2021 12 1 1500006 ceara aracati NA NA 0 NA 0 NA
21150437371 2 23 3 15 15 1504 1500002021 1500823 151097821 1 5 3 2 3 NA 7 NA 5 1 2021 12 1 1500008 "espirito santo" colatina NA NA 0 NA 0 NA
21150183809 1 57 2 15 15 1505 1500002021 1502976 150035921 1 5 3 2 2 NA 5 NA 5 1 2021 9 1 1500016 parana londrina NA NA 0 NA 0 NA
21150436371 1 28 2 15 15 1501 1500002021 1502437 150960721 2 1 3 2 1 NA 5 NA 1 1 2021 9 1 1500014 para belem NA NA 0 NA 0 NA
21150156342 2 24 3 15 15 1504 1500002021 1505042 151420221 1 5 3 3 2 NA 7 NA 1 2 2021 12 1 1500025 "sao paulo" maua 3529401 SP 4 2018 1 3
21150257499 2 20 3 15 15 1504 1500002021 1504756 150618821 1 5 4 2 2 NA 5 NA 1 2 2021 12 1 1500025 "sao paulo" aruja NA NA 0 NA 0 NA
21150264738 2 37 3 15 15 1504 1500002021 1505268 150458721 1 5 3 3 1 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao jose do rio preto" NA NA 0 NA 0 NA
21150415126 2 18 2 15 15 1502 1500002021 1505359 151173621 1 5 2 2 3 NA 5 NA 1506 1 2021 9 1 1500026 sergipe aracaju NA NA 0 NA 0 NA
21150021976 1 50 3 15 15 1501 1500002021 1502437 150155721 1 3 4 3 2 NA 6 NA 1 1 2021 12 1 1500014 para belem NA NA 0 NA 0 NA
21150385996 1 31 3 15 15 1504 1500002021 1502371 150119821 1 2 4 3 1 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" timoteo NA NA 0 NA 0 NA
21150418568 2 39 3 15 15 1503 1500002021 1500977 151118321 1 4 2 2 3 NA 5 NA 1 1 2021 12 1 1500009 goias goiania 5208707 GO 2 2020 1 1
21150123703 1 39 2 15 15 1505 1500002021 1503097 150024221 1 1 4 4 3 NA 7 NA 1 1 2021 9 1 1500016 parana roncador NA NA 0 NA 0 NA
21150205219 2 43 3 15 15 1505 1500002021 1503042 150570221 1 5 2 2 3 NA 1 NA 5 1 2021 12 1 1500016 parana "pato branco" NA NA 0 NA 0 NA
21150158498 1 36 1 15 15 1504 1500002021 1505274 150829221 2 3 4 4 3 NA 3 NA 4 1 2021 6 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150176337 2 39 3 15 15 1504 1500002021 1504924 150203621 2 5 2 2 3 NA 5 NA 4 1 2021 12 1 1500025 "sao paulo" guarulhos 3518800 SP 4 2018 1 3
21150315466 1 34 3 15 15 1503 1500002021 1501383 150503321 2 5 4 4 3 NA 3 NA 5 1 2021 12 1 1500011 "mato grosso" cuiaba NA NA 0 NA 0 NA
21150066889 2 60 3 15 15 1504 1500002021 1505274 150907421 1 5 1 NA 3 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150239630 1 23 3 15 15 1504 1500002021 1503661 150054521 1 3 2 2 3 NA 7 NA 5 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150160994 2 33 3 15 15 1505 1500002021 1502879 150261321 1 5 2 2 2 NA 6 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150304412 2 42 3 15 15 1504 1500002021 1502399 150516821 1 4 2 3 2 NA 5 NA 1 2 2021 12 1 1500013 "minas gerais" varginha NA NA 0 NA 0 NA
21150042417 1 56 2 15 15 1501 1500002021 1500178 150135121 1 5 3 3 3 NA 7 NA 5 1 2021 9 1 1500004 amazonas manaus NA NA 0 NA 0 NA
21150222727 1 50 2 15 15 1505 1500002021 1503040 150575521 1 3 3 2 2 NA 5 NA 5 2 2021 9 1 1500016 parana paranavai NA NA 0 NA 0 NA
21150436579 1 51 2 15 15 1503 1500002021 1500889 150347021 1 5 3 NA 3 NA 1 NA 5 1 2021 9 1 1500009 goias "aguas lindas de goias" 5200258 GO 3 2017 1 4
21150042268 2 49 2 15 15 1505 1500002021 1502854 151049121 2 5 2 2 3 NA 4 NA 1 1 2021 9 1 1500016 parana cascavel NA NA 0 NA 0 NA
21150446109 1 19 3 15 15 1504 1500002021 1503618 150250621 1 3 2 2 2 NA 4 NA 5 1 2021 12 1 1500019 "rio de janeiro" "duque de caxias" 3301702 RJ 1 2020 1 1
21150438836 1 32 2 15 15 1502 1500002021 1503585 150351121 1 2 4 2 1 NA 6 NA 5 1 2021 9 1 1500018 piaui teresina NA NA 0 NA 0 NA
21150430205 1 47 3 15 15 1501 1500002021 1503316 150155021 1 2 4 1 1 NA 7 NA 1 1 2021 12 1 1500017 pernambuco recife 2611606 PE 2 2013 1 8
21150023179 2 30 1 15 15 1501 1500002021 1503229 151241721 2 5 2 4 3 NA 1 NA 4 1 2021 6 1 1500017 pernambuco caruaru NA NA 0 NA 0 NA
21150424599 1 50 2 15 15 1505 1500002021 1502926 150671521 1 1 4 NA 1 NA 5 NA 5 1 2021 9 1 1500016 parana ibipora NA NA 0 NA 0 NA
21150192904 1 45 3 15 15 1504 1500002021 1503661 151014121 1 2 3 3 3 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150033698 1 50 2 15 15 1502 1500002021 1502658 151093721 2 2 4 NA 3 NA 7 NA 5 2 2021 9 1 1500015 paraiba "joao pessoa" NA NA 0 NA 0 NA
21150105021 2 51 3 15 15 1505 1500002021 1504177 150643721 1 5 2 2 3 NA 5 NA 1 1 2021 12 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150103404 2 61 3 15 15 1505 1500002021 1502879 150643021 1 1 4 2 2 NA 7 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150044063 2 22 2 15 15 1502 1500002021 1503774 150635721 2 3 4 4 1 NA 2 NA 4 3 2021 9 1 1500020 "rio grande do norte" natal 2408102 RN 2 2018 1 3
21150315853 2 32 2 15 15 1502 1500002021 1500538 150535521 2 3 2 NA 3 NA 5 NA 4 2 2021 9 1 1500005 bahia salvador NA NA 0 NA 0 NA
21150100765 1 42 1 15 15 1501 1500002021 1502454 150681421 4 3 4 2 3 NA 5 NA 5 1 2021 6 2 1500014 para castanhal NA NA 0 NA 0 NA
21150192731 2 47 2 15 15 1501 1500002021 1503316 151204321 2 1 2 1 3 NA 7 NA 1 1 2021 9 1 1500017 pernambuco recife 2611606 PE 2 2013 1 8
21150379513 1 48 2 15 15 1501 1500002021 1500169 151090221 1 3 3 2 3 NA 6 NA 1 1 2021 9 1 1500004 amazonas itacoatiara NA NA 0 NA 0 NA
21150160123 2 31 3 15 15 1504 1500002021 1501922 151051721 1 3 4 2 2 NA 7 NA 1 2 2021 12 1 1500013 "minas gerais" ipatinga NA NA 0 NA 0 NA
21150185698 1 35 3 15 15 1502 1500002021 1500415 150038121 2 5 4 NA 3 NA 4 NA 5 1 2021 12 1 1500005 bahia jequie NA NA 0 NA 0 NA
21150108003 1 21 1 15 15 1502 1500002021 1501144 150135021 4 5 3 NA 3 NA 6 NA 5 1 2021 6 2 1500010 maranhao araioses NA NA 0 NA 0 NA
21150151754 2 31 1 15 15 1504 1500002021 1505199 150371021 1 5 4 1 3 NA 5 NA 5 2 2021 6 1 1500025 "sao paulo" "ribeirao preto" NA NA 0 NA 0 NA
21150185867 2 64 3 15 15 1504 1500002021 1501904 151020421 1 5 4 2 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "ibitiura de minas" NA NA 0 NA 0 NA
21150352728 2 24 3 15 15 1502 1500002021 1500538 151050821 1 5 2 2 3 NA 7 NA 4 1 2021 12 1 1500005 bahia salvador NA NA 0 NA 0 NA
21150107504 1 24 2 15 15 1504 1500002021 1503679 150014121 1 4 3 3 3 NA 7 NA 5 1 2021 9 1 1500019 "rio de janeiro" teresopolis NA NA 0 NA 0 NA
21150058993 1 57 2 15 15 1504 1500002021 1503610 150917821 1 5 3 3 3 NA 7 NA 5 1 2021 9 1 1500019 "rio de janeiro" "campos dos goytacazes" NA NA 0 NA 0 NA
21150112128 2 26 3 15 15 1504 1500002021 1500881 150582021 1 4 4 2 2 NA 7 NA 5 1 2021 12 1 1500008 "espirito santo" "vila velha" NA NA 0 NA 0 NA
21150018938 2 30 2 15 15 1503 1500002021 1500804 151190521 1 5 4 3 3 NA 5 NA 5 1 2021 9 1 1500007 "distrito federal" brasilia 5300108 DF 6 2011 1 10
21150089739 1 47 3 15 15 1501 1500002021 1500723 151180521 1 1 4 2 1 NA 7 NA 1 1 2021 12 1 1500006 ceara maracanau NA NA 0 NA 0 NA
21150213372 1 38 3 15 15 1503 1500002021 1500804 150373221 1 5 2 1 3 NA 7 NA 4 1 2021 12 1 1500007 "distrito federal" brasilia 5300108 DF 6 2011 1 10
21150060770 2 65 3 15 15 1504 1500002021 1500882 150305821 1 5 3 2 3 NA 7 NA 1 1 2021 12 1 1500008 "espirito santo" vitoria NA NA 0 NA 0 NA
21150446639 1 33 2 15 15 1504 1500002021 1504924 150505921 1 3 3 2 3 NA 5 NA 4 2 2021 9 1 1500025 "sao paulo" guarulhos 3518800 SP 4 2018 1 3
21150132972 1 59 2 15 15 1502 1500002021 1500538 150435121 1 3 3 3 3 NA 5 NA 4 2 2021 9 1 1500005 bahia salvador NA NA 0 NA 0 NA
21150214569 1 27 3 15 15 1505 1500002021 1502976 150454721 1 3 4 2 3 NA 7 NA 1 1 2021 12 1 1500016 parana londrina NA NA 0 NA 0 NA
21150041902 1 29 3 15 15 1501 1500002021 1502437 150693121 1 5 3 3 2 NA 7 NA 7 1 2021 12 1 1500014 para belem NA NA 0 NA 0 NA
21150368861 2 44 2 15 15 1502 1500002021 1500538 151235221 4 3 4 2 2 NA 2 NA 4 2 2021 9 2 1500005 bahia salvador NA NA 0 NA 0 NA
21150378881 2 58 1 15 15 1504 1500002021 1504923 150316021 1 5 3 1 3 NA 7 NA 5 1 2021 6 1 1500025 "sao paulo" guaruja 3518701 SP 1 2020 1 1
21150200045 1 40 2 15 15 1503 1500002021 1500901 150241721 1 1 4 2 3 NA 7 NA 4 1 2021 9 1 1500009 goias "aparecida de goiania" 5201405 GO 2 2020 1 1
21150394557 1 20 3 15 15 1504 1500002021 1503641 150471021 1 5 2 4 3 NA 7 NA 4 1 2021 12 1 1500019 "rio de janeiro" niteroi NA NA 0 NA 0 NA
21150430991 1 34 3 15 15 1504 1500002021 1504743 150296521 1 5 4 4 2 NA 5 NA 5 1 2021 12 1 1500025 "sao paulo" aracatuba NA NA 0 NA 0 NA
21150288780 2 33 2 15 15 1504 1500002021 1505274 151220621 1 5 2 4 3 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150381491 2 54 2 15 15 1502 1500002021 1501218 150010721 3 4 3 NA 3 NA 4 NA 5 2 2021 9 2 1500010 maranhao imperatriz NA NA 0 NA 0 NA
21150283088 1 27 3 15 15 1501 1500002021 1503316 150793121 1 2 4 3 1 NA 5 NA 4 2 2021 12 1 1500017 pernambuco recife 2611606 PE 2 2013 1 8
21150251922 2 49 3 15 15 1504 1500002021 1505256 150699221 1 5 3 NA 3 NA 7 NA 4 1 2021 12 1 1500025 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 3
21150164030 1 38 3 15 15 1505 1500002021 1502994 150350121 1 2 4 4 2 NA 7 NA 1 1 2021 12 1 1500016 parana maringa NA NA 0 NA 0 NA
21150107857 1 39 2 15 15 1504 1500002021 1504949 151421021 1 1 4 4 3 NA 6 NA 4 1 2021 9 1 1500025 "sao paulo" indiapora NA NA 0 NA 0 NA
21150206874 1 42 2 15 15 1504 1500002021 1505122 150046221 1 3 3 3 3 NA 7 NA 5 1 2021 9 1 1500025 "sao paulo" paulinia 3536505 SP 1 2020 1 1
21150294890 2 49 3 15 15 1505 1500002021 1504020 150785421 2 1 4 NA 3 NA 7 NA 1 1 2021 12 1 1500021 "rio grande do sul" "flores da cunha" NA NA 0 NA 0 NA
21150383283 1 18 2 15 15 1505 1500002021 1503882 150651721 1 5 1 NA 3 NA 1 NA 1 3 2021 9 1 1500021 "rio grande do sul" bage NA NA 0 NA 0 NA
21150251012 1 31 3 15 15 1504 1500002021 1505274 151438821 1 4 2 1 2 NA 5 NA 1506 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150436720 1 67 3 15 15 1504 1500002021 1503661 151419521 1 3 3 1 2 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150398375 2 28 3 15 15 1501 1500002021 1500133 150126321 1 2 4 3 3 NA 7 NA 5 1 2021 12 1 1500003 amapa macapa NA NA 0 NA 0 NA
21150375122 1 60 3 15 15 1501 1500002021 1500678 150634821 1 1 4 2 2 NA 6 NA 5 3 2021 12 1 1500006 ceara fortaleza NA NA 0 NA 0 NA
21150206627 2 27 2 15 15 1504 1500002021 1501631 151454721 2 2 3 1 2 NA 5 NA 5 1 2021 9 1 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150378077 1 24 2 15 15 1504 1500002021 1500878 151396521 2 1 4 4 1 NA 6 NA 1 1 2021 9 1 1500008 "espirito santo" viana NA NA 0 NA 0 NA
21150420975 2 59 3 15 15 1504 1500002021 1501812 150019721 2 5 1 1 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" divinopolis NA NA 0 NA 0 NA
21150173390 2 43 1 15 15 1502 1500002021 1501131 151234821 4 2 1 2 3 NA 4 NA 1 2 2021 6 2 1500010 maranhao "agua doce do maranhao" NA NA 0 NA 0 NA
21150312060 1 41 3 15 15 1502 1500002021 1500395 150994221 1 4 2 1 2 NA 7 NA 1 1 2021 12 1 1500005 bahia itapebi NA NA 0 NA 0 NA
21150004793 2 62 1 15 15 1504 1500002021 1505295 150208721 1 5 3 2 3 NA 7 NA 1 1 2021 6 1 1500025 "sao paulo" sumare 3552403 SP 1 2020 1 1
21150190128 1 42 3 15 15 1504 1500002021 1505274 150412121 1 3 4 2 3 NA 4 NA 4 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150423596 1 40 3 15 15 1504 1500002021 1502389 151369321 1 5 2 2 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" uberlandia NA NA 0 NA 0 NA
21150124201 1 34 3 15 15 1502 1500002021 1500069 150766721 2 1 4 4 2 NA 4 NA 1 1 2021 12 1 1500002 alagoas maceio NA NA 0 NA 0 NA
21150441683 1 30 2 15 15 1504 1500002021 1504976 150454821 1 2 4 2 1 NA 5 NA 5 2 2021 9 1 1500025 "sao paulo" itaquaquecetuba 3523107 SP 4 2018 1 3
21150133171 1 59 1 15 15 1501 1500002021 1500015 150926321 4 5 2 2 3 NA 7 NA 1506 1 2021 6 2 1500001 acre "rio branco" NA NA 0 NA 0 NA
21150060453 2 30 3 15 15 1504 1500002021 1504924 150949821 1 2 3 2 1 NA 6 NA 1 2 2021 12 1 1500025 "sao paulo" guarulhos 3518800 SP 4 2018 1 3
21150052070 1 24 3 15 15 1504 1500002021 1505274 150288821 1 5 2 2 2 NA 6 NA 4 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150323174 1 24 3 15 15 1503 1500002021 1500804 150407521 1 2 3 3 1 NA 6 NA 1506 2 2021 12 1 1500007 "distrito federal" brasilia 5300108 DF 6 2011 1 10
21150186418 1 27 3 15 15 1504 1500002021 1503641 150041521 1 5 3 3 1 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" niteroi NA NA 0 NA 0 NA
21150273449 2 49 3 15 15 1503 1500002021 1501025 150974521 1 2 3 3 3 NA 7 NA 5 1 2021 12 1 1500009 goias minacu 5213087 GO 2 2020 1 1
21150327594 1 38 2 15 15 1502 1500002021 1500305 150406921 1 1 4 2 1 NA 7 NA 4 1 2021 9 1 1500005 bahia "conceicao do coite" NA NA 0 NA 0 NA
21150254701 1 53 3 15 15 1504 1500002021 1505256 150997321 1 5 2 3 3 NA 7 NA 4 1 2021 12 1 1500025 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 3
21150196203 1 30 3 15 15 1504 1500002021 1503661 151011321 1 5 2 2 1 NA 7 NA 5 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
