id gender age edre country_id nationality area city_level area_city city_id sample_id urban_rural living_cluster political_stance presidential_approval_rating env_attitude china_attitude russia_attitude america_attitude pe_fina ocupoit ing4 cp13 fam_fina etid news_read smedia3n smedia3b year edu state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
3100 1 17 3 15 15 1504 3 1504 153170800 101 1 112 10 5 1 4 4 2 3 4 5 4 1504 5 2 2 NA 2023 9 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
4900 2 21 4 15 15 1504 3 1504 153170800 101 1 137 1 2 1 2 4 2 1 5 7 4 1504 1 1 2 NA 2023 12 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
2279 1 45 3 15 15 1504 1 1504 153549904 103 1 199 8 3 1 3 4 3 3 NA 7 4 1501 1506 1 2 NA 2023 9 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
4922 1 23 5 15 15 1501 2 1501 151600303 26 1 193 6 3 1 3 4 2 2 3 6 4 1505 5 1 2 NA 2023 14 1516 amapa macapa NA NA 0 NA 0 NA
3120 2 24 3 15 15 1501 2 1501 151600303 26 1 80 5 2 1 2 4 NA 3 NA 5 4 1503 5 2 2 NA 2023 9 1516 amapa macapa NA NA 0 NA 0 NA
4389 2 44 3 15 15 1501 2 1501 151600303 26 1 193 7 5 1 3 3 3 3 NA 5 3 1503 5 2 2 NA 2023 9 1516 amapa macapa NA NA 0 NA 0 NA
8346 1 22 3 15 15 1501 2 1501 151600303 26 1 80 1 2 4 2 4 NA 3 NA 1 1 1501 5 2 NA NA 2023 9 1516 amapa macapa NA NA 0 NA 0 NA
1810 1 61 2 15 15 1501 2 1501 151600303 26 1 80 10 3 1 4 4 3 2 4 5 2 1508 5 1 1 1 2023 6 1516 amapa macapa NA NA 0 NA 0 NA
6886 2 26 5 15 15 1501 2 1501 151600303 26 1 193 5 2 1 3 4 4 1 NA 5 2 1502 5 2 NA NA 2023 14 1516 amapa macapa NA NA 0 NA 0 NA
6131 1 18 4 15 15 1504 2 1504 153525003 76 1 163 10 5 3 3 3 3 3 5 1 1 1503 1 1 1 1 2023 12 1535 "sao paulo" jandira NA NA 0 NA 0 NA
1203 2 46 5 15 15 1504 2 1504 153525003 76 1 77 1 2 1 3 3 3 1 5 7 4 1512 1 1 1 3 2023 14 1535 "sao paulo" jandira NA NA 0 NA 0 NA
6380 3 35 6 15 15 1504 2 1504 153525003 76 1 163 1 1 1 3 3 2 1 2 7 1 1505 5 2 2 NA 2023 16 1535 "sao paulo" jandira NA NA 0 NA 0 NA
4073 1 46 2 15 15 1504 2 1504 153525003 76 1 77 10 5 3 4 3 3 3 5 4 4 1514 5 1 NA NA 2023 6 1535 "sao paulo" jandira NA NA 0 NA 0 NA
1731 1 20 3 15 15 1504 2 1504 153525003 76 1 163 1 2 1 4 4 1 2 7 5 4 1505 4 3 1 2 2023 9 1535 "sao paulo" jandira NA NA 0 NA 0 NA
8772 2 17 3 15 15 1504 2 1504 153525003 76 1 163 7 1 1 4 4 3 1 NA 7 4 1504 5 2 2 NA 2023 9 1535 "sao paulo" jandira NA NA 0 NA 0 NA
6365 2 30 4 15 15 1504 2 1504 153525003 76 1 77 10 5 2 2 2 1 3 3 1 1 1504 1 1 1 2 2023 12 1535 "sao paulo" jandira NA NA 0 NA 0 NA
8093 1 40 4 15 15 1505 2 1505 154320008 79 1 187 3 2 1 4 4 4 2 7 7 4 1508 5 1 3 NA 2023 12 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
8374 1 17 3 15 15 1505 2 1505 154309308 106 1 8 10 5 1 3 3 1 3 NA 5 1 1509 1 2 1 2 2023 9 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
2213 2 63 1 15 15 1505 2 1505 154309308 106 1 8 3 2 1 1 3 3 2 NA 4 4 1501 4 1 3 NA 2023 3 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
9070 1 48 4 15 15 1505 2 1505 154320008 79 1 230 7 2 1 3 3 1 1 5 7 4 1503 5 1 1 2 2023 12 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
8003 1 64 2 15 15 1505 1 1505 154314902 82 1 148 8 2 1 2 2 2 2 NA 7 4 1506 1 1 1 2 2023 6 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
6590 1 28 1 15 15 1505 1 1505 154314902 82 1 148 1 2 2 4 4 4 3 5 5 4 NA 4 5 NA NA 2023 3 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
6352 2 31 2 15 15 1505 2 1505 154320008 79 1 187 7 5 1 3 4 4 2 NA 7 4 1509 1 2 1 2 2023 6 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
3058 1 24 1 15 15 1505 1 1505 154314902 82 1 41 3 3 1 4 4 4 3 NA 2 4 1501 5 1 NA NA 2023 3 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
8749 1 69 1 15 15 1505 1 1505 154314902 82 1 41 8 2 1 2 4 1 1 NA 7 4 1509 1 1 NA NA 2023 3 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
8012 1 30 4 15 15 1505 1 1505 154314902 82 1 41 5 3 1 3 4 3 2 NA 7 4 1510 4 1 1 1 2023 12 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
1297 2 16 3 15 15 1504 1 1504 153550308 71 1 103 7 3 1 4 NA 4 1 NA NA 4 NA 5 2 5 NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
9799 1 40 6 15 15 1504 1 1504 153550308 71 1 103 5 3 1 3 4 4 3 5 7 4 1512 1 1 2 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
5979 1 41 6 15 15 1504 1 1504 153550308 81 1 121 6 2 1 3 3 3 1 5 7 4 1512 4 1 5 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
8584 1 54 1 15 15 1504 1 1504 153550308 37 1 37 1 5 1 4 4 4 3 NA 1 4 1503 1 1 NA NA 2023 3 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
4512 1 45 3 15 15 1504 1 1504 153550308 71 1 217 8 2 1 2 3 2 3 5 2 4 1505 1 1 2 NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
6141 2 50 4 15 15 1504 1 1504 153550308 37 1 37 4 2 1 4 4 3 2 NA 7 4 1510 5 1 1 1 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
927 2 16 3 15 15 1504 1 1504 153550308 81 1 121 5 4 1 3 4 3 3 NA 7 4 NA 5 2 2 NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
3196 2 31 5 15 15 1504 1 1504 153550308 37 1 37 5 3 1 3 4 3 1 5 7 4 1503 1 2 2 NA 2023 14 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
467 1 44 6 15 15 1504 1 1504 153550308 71 1 217 10 5 1 3 4 3 3 5 7 4 1515 1 1 1 2 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
3674 1 53 3 15 15 1504 1 1504 153550308 81 1 121 6 4 1 2 2 2 3 5 7 3 1508 1506 2 NA NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
3293 2 22 6 15 15 1504 1 1504 153550308 71 1 217 1 1 1 2 NA NA 1 NA 2 4 1514 5 1 3 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
4309 2 44 3 15 15 1504 1 1504 153550308 81 1 121 10 3 1 2 NA NA 1 NA 6 4 1502 1 2 3 NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
383 2 44 4 15 15 1504 1 1504 153550308 71 1 217 1 2 1 3 3 3 2 5 7 4 1504 1 1 2 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
2891 1 30 4 15 15 1504 1 1504 153550308 71 1 217 10 3 1 4 4 4 2 5 5 4 1506 4 2 2 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
5950 1 28 2 15 15 1504 1 1504 153550308 71 1 217 10 3 4 1 2 4 3 5 7 4 1513 5 2 2 NA 2023 6 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
1200 1 29 6 15 15 1504 1 1504 153550308 71 1 103 2 2 1 3 3 4 1 5 7 4 1512 4 2 4 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
3341 1 30 4 15 15 1502 1 1502 152304400 2 1 249 7 4 1 3 3 NA 2 8 5 2 NA 5 2 1 2 2023 12 1523 ceara fortaleza 2304400 CE 1 2021 1 2
805 1 56 1 15 15 1502 1 1502 152304400 2 1 249 NA 5 1 4 3 2 3 9 3 4 1507 5 1 1 3 2023 3 1523 ceara fortaleza 2304400 CE 1 2021 1 2
6899 1 25 4 15 15 1502 3 1502 152301950 9 2 54 10 3 1 4 3 4 2 3 6 2 1503 4 1 1 2 2023 12 1523 ceara barreira 2301950 CE 1 2021 1 2
377 1 73 1 15 15 1502 1 1502 152304400 2 1 249 NA 3 1 3 4 2 3 NA 5 4 1503 NA 1 NA NA 2023 3 1523 ceara fortaleza 2304400 CE 1 2021 1 2
9053 1 55 4 15 15 1502 3 1502 152301950 9 1 125 5 2 1 2 3 2 1 9 7 3 1507 5 1 1 3 2023 12 1523 ceara barreira 2301950 CE 1 2021 1 2
9152 2 30 4 15 15 1502 1 1502 152304400 2 1 223 3 2 1 3 4 3 1 7 6 3 1503 5 1 3 NA 2023 12 1523 ceara fortaleza 2304400 CE 1 2021 1 2
5419 1 29 4 15 15 1502 1 1502 152304400 2 1 223 10 2 1 2 2 2 1 NA 7 4 1503 5 2 1 2 2023 12 1523 ceara fortaleza 2304400 CE 1 2021 1 2
7915 2 20 4 15 15 1502 2 1502 152307650 40 1 83 4 4 1 4 3 2 1 9 7 4 1507 3 1 1 2 2023 12 1523 ceara maracanau 2307650 CE 1 2021 1 2
3778 1 43 4 15 15 1502 2 1502 152307650 40 1 83 5 3 1 4 4 2 2 8 6 4 1503 5 2 2 NA 2023 12 1523 ceara maracanau 2307650 CE 1 2021 1 2
9327 2 41 2 15 15 1502 2 1502 152307650 40 1 83 6 3 1 2 3 2 2 7 5 3 1501 4 1 1 2 2023 6 1523 ceara maracanau 2307650 CE 1 2021 1 2
1189 2 31 4 15 15 1502 1 1502 152304400 2 1 223 2 2 1 3 4 3 1 5 5 4 1503 5 2 1 1 2023 12 1523 ceara fortaleza 2304400 CE 1 2021 1 2
2690 1 72 0 15 15 1502 2 1502 152307650 40 1 83 10 5 3 3 3 3 2 NA 2 NA 1505 5 1 1 2 2023 0 1523 ceara maracanau 2307650 CE 1 2021 1 2
6270 1 27 4 15 15 1502 2 1502 152307650 40 1 83 5 5 1 4 3 4 1 8 5 4 1504 5 1 4 NA 2023 12 1523 ceara maracanau 2307650 CE 1 2021 1 2
6804 1 23 1 15 15 1502 3 1502 152301950 9 2 54 7 3 1 3 NA 2 1 5 4 4 1502 NA 2 NA NA 2023 3 1523 ceara barreira 2301950 CE 1 2021 1 2
1119 1 43 4 15 15 1502 1 1502 152304400 2 1 223 1 2 1 3 3 3 1 9 4 4 1506 5 2 2 NA 2023 12 1523 ceara fortaleza 2304400 CE 1 2021 1 2
2263 2 38 2 15 15 1502 3 1502 152301950 9 1 125 9 3 2 3 4 NA 2 NA 6 4 1501 5 5 5 NA 2023 6 1523 ceara barreira 2301950 CE 1 2021 1 2
9346 2 37 3 15 15 1502 3 1502 152301950 9 1 125 7 2 1 4 4 2 2 NA 7 4 1501 4 5 5 NA 2023 9 1523 ceara barreira 2301950 CE 1 2021 1 2
4622 1 45 4 15 15 1502 3 1502 152301950 9 1 125 10 3 1 3 3 3 2 6 4 3 1509 5 1 1 2 2023 12 1523 ceara barreira 2301950 CE 1 2021 1 2
8752 2 53 1 15 15 1502 3 1502 152301950 9 2 54 10 2 3 2 4 2 1 NA 7 3 NA 5 2 4 NA 2023 3 1523 ceara barreira 2301950 CE 1 2021 1 2
7482 2 20 4 15 15 1503 2 1503 155107602 93 1 48 6 3 3 4 4 4 1 4 1 4 1506 5 2 2 NA 2023 12 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
3940 1 30 6 15 15 1503 2 1503 155107602 93 1 48 10 2 2 4 4 1 1 5 4 3 1502 5 1 1 2 2023 16 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
3761 2 78 0 15 15 1503 2 1503 155107602 93 1 48 6 2 2 1 1 1 2 NA 3 4 1503 4 2 NA NA 2023 0 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
837 1 48 0 15 15 1502 3 1502 152803609 122 1 32 10 1 1 3 NA NA 1 NA 1 4 1504 5 3 NA NA 2023 0 1528 sergipe laranjeiras 2803609 SE 1 2020 1 3
2459 2 42 3 15 15 1502 3 1502 152806602 97 1 45 4 2 1 3 3 2 3 NA 7 3 1505 4 1 1 2 2023 9 1528 sergipe "santo amaro das brotas" 2806602 SE 1 2020 1 3
4158 1 44 4 15 15 1502 3 1502 152806602 97 1 35 1 1 1 3 4 2 2 3 7 3 1509 5 1 2 NA 2023 12 1528 sergipe "santo amaro das brotas" 2806602 SE 1 2020 1 3
7586 2 59 6 15 15 1502 3 1502 152806602 97 1 35 1 1 1 2 2 2 2 NA 7 4 1513 5 1 3 NA 2023 16 1528 sergipe "santo amaro das brotas" 2806602 SE 1 2020 1 3
9392 2 25 1 15 15 1502 3 1502 152803609 122 1 32 10 5 1 4 4 4 3 NA 6 4 NA 4 2 1 3 2023 3 1528 sergipe laranjeiras 2803609 SE 1 2020 1 3
224 2 27 1 15 15 1502 3 1502 152806602 97 1 45 2 3 3 4 NA NA 1 NA 6 3 1501 3 2 2 NA 2023 3 1528 sergipe "santo amaro das brotas" 2806602 SE 1 2020 1 3
1324 2 44 4 15 15 1502 3 1502 152803609 122 1 110 2 3 1 2 4 1 3 NA 2 4 1503 5 2 2 NA 2023 12 1528 sergipe laranjeiras 2803609 SE 1 2020 1 3
7214 1 50 2 15 15 1502 3 1502 152806602 97 1 35 7 2 4 4 4 4 1 2 3 2 1507 5 1 1 1 2023 6 1528 sergipe "santo amaro das brotas" 2806602 SE 1 2020 1 3
4544 1 20 4 15 15 1501 2 1501 151504208 123 1 233 NA 5 1 2 4 2 2 NA 6 4 1502 5 2 2 NA 2023 12 1515 para maraba 1504208 PA 3 2014 1 9
6655 1 47 1 15 15 1501 2 1501 151502103 5 1 236 10 1 1 4 NA NA 3 NA NA 1 1508 5 1 NA NA 2023 3 1515 para cameta NA NA 0 NA 0 NA
6801 1 62 2 15 15 1501 2 1501 151502103 5 2 227 6 3 1 3 4 2 2 NA 6 3 1503 5 1 1 3 2023 6 1515 para cameta NA NA 0 NA 0 NA
1902 2 16 3 15 15 1501 2 1501 151502103 5 1 236 5 1 1 3 3 4 2 NA 5 4 1505 4 1 3 NA 2023 9 1515 para cameta NA NA 0 NA 0 NA
2799 2 26 4 15 15 1501 2 1501 151504208 123 1 88 8 2 1 3 3 3 3 NA 5 4 1504 5 1 1 3 2023 12 1515 para maraba 1504208 PA 3 2014 1 9
7582 1 25 6 15 15 1501 2 1501 151502103 5 1 236 8 4 1 4 2 3 3 NA 2 4 1506 4 1 1 2 2023 16 1515 para cameta NA NA 0 NA 0 NA
296 1 16 3 15 15 1501 2 1501 151504208 123 1 88 10 2 2 3 3 3 2 NA 6 4 NA 5 1 2 NA 2023 9 1515 para maraba 1504208 PA 3 2014 1 9
8166 2 66 4 15 15 1504 1 1504 153304557 62 1 30 10 2 1 2 4 2 3 NA 7 4 1513 5 1 5 NA 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
311 2 42 3 15 15 1504 1 1504 153304557 104 1 11 4 4 1 2 4 3 3 5 5 4 1510 1 1 3 NA 2023 9 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
739 1 18 3 15 15 1504 1 1504 153304557 104 1 11 8 3 1 3 4 2 2 5 1 4 1504 5 5 NA NA 2023 9 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
2175 2 17 3 15 15 1504 1 1504 153304557 104 1 107 6 3 1 4 4 2 2 NA 1 2 1503 5 2 2 NA 2023 9 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
9874 2 47 6 15 15 1504 1 1504 153304557 104 1 107 1 5 1 4 4 2 3 4 7 4 1505 1 2 2 NA 2023 16 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
7856 2 18 4 15 15 1504 1 1504 153304557 62 1 30 10 1 2 3 3 3 2 4 4 4 1502 4 1 1 2 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
7116 1 31 4 15 15 1504 1 1504 153304557 62 1 133 8 5 1 4 4 3 2 5 7 2 1508 4 1 1 2 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
3075 2 18 5 15 15 1504 1 1504 153304557 104 1 11 1 1 1 3 3 4 1 NA 7 4 1508 1 1 1 2 2023 14 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
6130 2 39 5 15 15 1504 1 1504 153304557 62 1 133 10 1 1 2 2 3 1 5 7 3 1501 4 1 4 NA 2023 14 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
5082 1 24 4 15 15 1504 1 1504 153304557 104 1 107 5 1 1 2 3 4 1 NA 7 2 1503 5 1 1 1 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
1840 2 71 2 15 15 1504 1 1504 153304557 62 1 133 7 2 1 4 4 4 1 NA 7 4 1504 5 1 5 NA 2023 6 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
3645 1 26 3 15 15 1504 1 1504 153304557 62 1 30 10 4 2 4 3 3 1 5 1 3 1502 5 2 3 NA 2023 9 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
4958 NA 65 2 15 15 1504 1 1504 153304557 62 1 30 NA 2 2 4 4 4 2 NA 6 4 1501 5 2 NA NA 2023 6 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
4635 1 60 2 15 15 1504 1 1504 153304557 104 1 11 5 3 1 3 2 4 3 NA 5 NA 1502 5 1 NA NA 2023 6 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
6240 2 31 6 15 15 1504 1 1504 153304557 104 1 107 1 5 1 4 4 4 2 NA 5 4 1515 1506 1 1 2 2023 16 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
6293 1 21 3 15 15 1504 1 1504 153304557 62 1 133 1 2 1 2 4 2 1 5 7 2 1505 3 5 1 2 2023 9 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
9453 2 25 4 15 15 1504 1 1504 153304557 62 1 133 NA 3 1 3 3 3 1 NA 3 4 1502 4 5 5 NA 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
6100 1 59 4 15 15 1504 1 1504 153304557 104 1 107 6 5 3 4 3 3 1 5 1 4 1507 4 5 NA NA 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
2081 1 39 5 15 15 1504 1 1504 153304557 104 1 107 3 2 1 3 3 2 1 5 5 4 1511 4 1 1 2 2023 14 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
90 1 47 4 15 15 1504 1 1504 153304557 62 1 133 10 5 4 4 4 4 3 5 7 4 1513 4 1 1 2 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
418 1 30 4 15 15 1504 1 1504 153304557 104 1 11 7 3 1 3 1 1 1 5 7 4 1508 5 1 2 NA 2023 12 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 12
8077 1 40 4 15 15 1504 1 1504 153550308 72 1 165 5 2 1 4 2 3 3 8 1 4 1509 4 1 2 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
8743 2 33 5 15 15 1504 1 1504 153550308 72 1 122 6 2 1 3 3 3 2 4 4 4 1511 4 1 2 NA 2023 14 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
8901 1 25 3 15 15 1504 1 1504 153550308 72 1 165 5 3 2 4 4 4 2 7 2 4 1504 5 1 5 NA 2023 9 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
111 2 73 5 15 15 1504 1 1504 153550308 81 1 243 1 1 1 2 2 4 1 3 4 4 1503 1 1 1 2 2023 14 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
9854 1 59 4 15 15 1504 1 1504 153550308 72 1 165 NA 2 1 4 4 2 2 3 7 4 1508 1 4 5 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
7055 2 31 4 15 15 1504 1 1504 153550308 72 1 165 6 3 1 2 2 2 1 NA 4 4 1503 5 1 2 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
3547 1 23 6 15 15 1504 1 1504 153550308 81 1 243 10 3 2 2 4 3 2 3 7 4 1510 1 3 5 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
8288 2 24 6 15 15 1504 1 1504 153550308 72 1 165 4 3 1 2 3 4 2 NA 6 4 1513 5 2 2 NA 2023 16 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
2765 2 44 4 15 15 1504 1 1504 153550308 81 1 243 4 2 1 3 4 NA 1 NA 7 4 1502 1 1 2 NA 2023 12 1535 "sao paulo" "sao paulo" 3550308 SP 6 2012 1 11
980 NA 48 1 15 15 1504 3 1504 153168002 15 2 159 7 3 2 4 4 3 3 6 1 4 1502 5 1 2 NA 2023 3 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
4867 NA 33 4 15 15 1504 2 1504 153515004 18 1 98 4 2 1 2 NA 2 2 5 4 4 1503 1 2 5 NA 2023 12 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
6493 2 56 4 15 15 1504 2 1504 153510609 111 1 242 3 2 1 4 4 2 1 NA 7 4 1503 NA 2 5 NA 2023 12 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
6401 2 29 4 15 15 1504 3 1504 153501301 95 2 70 5 5 1 4 4 2 1 1 5 4 1506 1506 1 2 NA 2023 12 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
1353 2 40 4 15 15 1504 3 1504 153501301 95 2 70 6 3 1 2 4 3 2 NA 6 4 1508 5 1 1 2 2023 12 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
4631 NA 36 4 15 15 1504 2 1504 153515004 18 1 98 1 2 3 4 4 4 3 5 7 4 1501 1 1 2 NA 2023 12 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
709 1 57 1 15 15 1504 2 1504 153502101 44 1 79 10 5 1 3 4 2 3 NA 1 1 1503 1 2 2 NA 2023 3 1535 "sao paulo" andradina NA NA 0 NA 0 NA
2373 1 38 6 15 15 1504 2 1504 153502101 44 1 79 6 3 1 4 4 2 2 6 2 4 NA 4 2 NA NA 2023 16 1535 "sao paulo" andradina NA NA 0 NA 0 NA
5935 1 38 4 15 15 1504 1 1504 153548708 1 1 143 4 2 1 3 3 3 2 5 2 4 NA 5 1 1 2 2023 12 1535 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 5
2477 NA 34 4 15 15 1504 2 1504 153510609 111 1 89 1 1 1 3 4 3 1 1 7 3 1510 4 1 2 NA 2023 12 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
3498 1 33 3 15 15 1504 3 1504 153168002 15 2 159 9 3 1 3 3 NA 1 7 7 4 1502 1 1 NA NA 2023 9 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
2232 NA 66 2 15 15 1504 3 1504 153501301 95 2 70 8 2 1 4 4 4 2 7 4 4 1505 4 1 3 NA 2023 6 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
5595 1 17 3 15 15 1504 3 1504 153168002 15 1 7 7 3 1 2 2 1 2 NA 6 4 NA 1 3 2 NA 2023 9 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
5903 1 19 4 15 15 1504 2 1504 153502101 44 1 79 8 4 1 2 3 2 1 5 6 1 1515 5 1 1 1 2023 12 1535 "sao paulo" andradina NA NA 0 NA 0 NA
6990 2 48 4 15 15 1504 2 1504 153510609 111 1 89 7 5 1 4 4 4 2 5 7 4 1502 5 1 1 3 2023 12 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
2563 1 69 4 15 15 1504 1 1504 153548708 1 1 143 1 2 1 2 3 2 1 NA 7 4 1511 4 1 1 2 2023 12 1535 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 5
2861 1 16 2 15 15 1504 2 1504 153515004 18 1 101 7 3 1 3 4 3 2 NA 5 4 NA 1 2 3 NA 2023 6 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
335 2 23 4 15 15 1504 2 1504 153515004 18 1 101 10 3 1 2 3 2 3 5 7 4 1503 4 5 1 2 2023 12 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
7142 1 24 6 15 15 1504 2 1504 153510609 111 1 89 10 3 2 3 4 4 3 3 3 4 1510 1 1 1 1 2023 16 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
7099 1 44 4 15 15 1504 3 1504 153167707 85 2 69 3 2 1 3 3 3 1 5 7 4 1506 4 1 1 2 2023 12 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
942 NA 82 2 15 15 1504 3 1504 153501301 95 1 151 4 3 1 4 4 4 2 NA 5 4 1507 1 1 1 1 2023 6 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
6065 2 34 4 15 15 1504 3 1504 153501301 95 1 151 8 4 3 1 2 2 3 NA 6 4 1503 5 2 NA NA 2023 12 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
8580 1 67 6 15 15 1504 3 1504 153167707 85 2 69 7 5 1 3 3 3 3 6 7 3 1514 5 1 2 NA 2023 16 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
4536 1 39 6 15 15 1504 2 1504 153515004 18 1 101 5 3 1 4 4 4 1 1 5 4 1515 4 2 5 NA 2023 16 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
5433 NA 65 1 15 15 1504 2 1504 153515004 18 1 98 NA 2 1 4 4 NA 1 NA 1 4 1503 5 1 NA NA 2023 3 1535 "sao paulo" "embu das artes" 3515004 SP 4 2018 1 5
6902 2 26 6 15 15 1504 2 1504 153510609 111 1 89 8 3 1 3 2 3 1 5 4 1 1505 1 1 2 NA 2023 16 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
6206 1 41 2 15 15 1504 1 1504 153548708 1 1 6 10 2 1 4 4 3 2 NA 7 4 1509 5 1 1 3 2023 6 1535 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 5
6315 NA 30 1 15 15 1504 3 1504 153167707 85 1 119 10 3 1 4 4 4 3 5 1 3 1502 4 1 1 1 2023 3 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
3727 NA 61 1 15 15 1504 2 1504 153502101 44 1 164 4 3 1 4 NA 2 2 NA 7 4 1504 4 1 NA NA 2023 3 1535 "sao paulo" andradina NA NA 0 NA 0 NA
